序號,英文名稱,中文名稱,中國大陸譯名,來源網站
1197,seek,尋覓；尋找,寻道【动】,https://terms.naer.edu.tw/
1198,seek time,尋覓時間,寻道用时,https://terms.naer.edu.tw/
1199,selected cell,被選單元,选中单元,https://terms.naer.edu.tw/
1200,self-adapting,自適,自适应的【形】,https://terms.naer.edu.tw/
1201,semantics,語意；語意學,语义,https://terms.naer.edu.tw/
1202,sensitive information,敏感資訊,敏感信息,https://terms.naer.edu.tw/
1203,sensitivity,靈敏度；敏感度；敏感性,敏感度,https://terms.naer.edu.tw/
1204,sensor,感測器,传感器,https://terms.naer.edu.tw/
1205,sentence,句,句子,https://terms.naer.edu.tw/
1206,separator,分離符；分離器,分隔符,https://terms.naer.edu.tw/
1207,sequence,順序；序列,序列,https://terms.naer.edu.tw/
1208,sequential access,順序存取,顺序存取,https://terms.naer.edu.tw/
1209,sequential access storage,順序存取儲存,顺序存储器,https://terms.naer.edu.tw/
1210,sequential algorithm,順序演算法,顺序算法,https://terms.naer.edu.tw/
1211,sequential circuit,順序電路,时序电路,https://terms.naer.edu.tw/
1212,serial,串聯；序列；串列,串行的【形】,https://terms.naer.edu.tw/
1213,serial interface,串列介面,串行接口,https://terms.naer.edu.tw/
1214,serial port,串聯埠；串行端口；串行出入口,串行端口,https://terms.naer.edu.tw/
1215,serial printer,串列列印機,串行打印机,https://terms.naer.edu.tw/
1216,servelet,小服務程式,小服务程序,https://terms.naer.edu.tw/
1217,server,伺服器,服务器,https://terms.naer.edu.tw/
1218,service,服務,服务,https://terms.naer.edu.tw/
1219,service access point (SAP),服務進接點,服务接入点,https://terms.naer.edu.tw/
1220,servomechanism,伺服機構,伺服机构,https://terms.naer.edu.tw/
1221,session,對話；場次；通信期；交談,会话[期],https://terms.naer.edu.tw/
1222,set,集（合）；組；集合,系,https://terms.naer.edu.tw/
1223,set,集（合）；組；集合,设置【动】,https://terms.naer.edu.tw/
1224,setting,設定,布景,https://terms.naer.edu.tw/
1225,seven-segment display,七段顯示,七段显示器,https://terms.naer.edu.tw/
1226,sex changer,公母變換器,插头插座变换器,https://terms.naer.edu.tw/
1227,shading,遮掩；阻蔽,明暗处理,https://terms.naer.edu.tw/
1228,shared data,共享資料,共享数据,https://terms.naer.edu.tw/
1229,shared resource,共享資源,共享资源,https://terms.naer.edu.tw/
1230,shell,殼；外殼,外壳,https://terms.naer.edu.tw/
1231,shielding,屏蔽；掩蓋,屏蔽,https://terms.naer.edu.tw/
1232,shift,移位；偏移；移動；位移；漂移；頻移；輪班,移位,https://terms.naer.edu.tw/
1233,shift register,移位暫存器,移位寄存器,https://terms.naer.edu.tw/
1234,shortcut key,捷徑鍵,快捷键,https://terms.naer.edu.tw/
1235,shrinking,縮小,收小,https://terms.naer.edu.tw/
1236,signature,簽章,特征标记,https://terms.naer.edu.tw/
1237,signature,簽章,签名,https://terms.naer.edu.tw/
1238,simulation,模擬；模擬實驗,模拟,https://terms.naer.edu.tw/
1239,simultaneous,同時,同时的【形】,https://terms.naer.edu.tw/
1240,simultaneous processing,同時處理,同时处理,https://terms.naer.edu.tw/
1241,single-board,單板,单板的【形】,https://terms.naer.edu.tw/
1242,single-precision,單精準度,单精度的【形】,https://terms.naer.edu.tw/
1243,single-step,單步；單級的；單段的,单步的【形】,https://terms.naer.edu.tw/
1244,site,現場;地點,站点,https://terms.naer.edu.tw/
1245,skip,跨越,跳过【动】,https://terms.naer.edu.tw/
1246,sleep mode,休眠模式,睡眠方式,https://terms.naer.edu.tw/
1247,small-scale integration(SSI),小型積體；小規模積體,小规模集成,https://terms.naer.edu.tw/
1248,smart card,精明卡,灵巧卡,https://terms.naer.edu.tw/
1249,smart home,智慧家庭,灵巧家庭,https://terms.naer.edu.tw/
1250,smart terminal,智慧型終端機,灵巧终端,https://terms.naer.edu.tw/
1251,smiley,情感符號,情绪符,https://terms.naer.edu.tw/
1252,smoke test,冒煙測試,烟雾测试,https://terms.naer.edu.tw/
1253,smooth,平滑,平滑【动】,https://terms.naer.edu.tw/
1254,snapshot dump,快照傾印；迅速傾印,快照转储,https://terms.naer.edu.tw/
1255,soft copy,軟複製；軟拷貝,软拷贝,https://terms.naer.edu.tw/
1256,software,軟體,软件,https://terms.naer.edu.tw/
1257,software engineering,軟體工程,软件工程,https://terms.naer.edu.tw/
1258,software library,軟體程式館,软件库,https://terms.naer.edu.tw/
1259,software package,套裝軟體,软件包,https://terms.naer.edu.tw/
1260,software piracy,軟體盜版,软件盗版,https://terms.naer.edu.tw/
1261,sort,排序；分類,归类【动】,https://terms.naer.edu.tw/
1262,sort algorithm,排序演算法,排序算法,https://terms.naer.edu.tw/
1263,sort key,排序鑰,排序关键字,https://terms.naer.edu.tw/
1264,sort pass,排序遍,排序遍,https://terms.naer.edu.tw/
1265,sorter,排序器,排序程序,https://terms.naer.edu.tw/
1266,sound card,音效卡,声卡,https://terms.naer.edu.tw/
1267,source,源；原始；起源；訊號源；電源；波源,源,https://terms.naer.edu.tw/
1268,source code,原始碼,源[代]码,https://terms.naer.edu.tw/
1269,source data,原始資料,源数据,https://terms.naer.edu.tw/
1270,source file,原始檔案,源文件,https://terms.naer.edu.tw/
1271,source language,原始語言；根源語言,源语言,https://terms.naer.edu.tw/
1272,source program,原始程式；根源程式,源程序,https://terms.naer.edu.tw/
1273,space,空間；空格；太空；間隔,空间,https://terms.naer.edu.tw/
1274,space,空間；空格；太空；間隔,空格,https://terms.naer.edu.tw/
1275,spamming,濫發,滥邮,https://terms.naer.edu.tw/
1276,speaker identification,說者識別,说话人辨识,https://terms.naer.edu.tw/
1277,special character,特別字元；特殊字元,专用字符,https://terms.naer.edu.tw/
1278,specification,規格；說明書,规格说明,https://terms.naer.edu.tw/
1279,specification language,規格語言,规约语言,https://terms.naer.edu.tw/
1280,speech,話音；語音；語言；說話,语音,https://terms.naer.edu.tw/
1281,speech analysis,語音分析,语音分析,https://terms.naer.edu.tw/
1282,speech coding,語音編碼,语音编码,https://terms.naer.edu.tw/
1283,speech compression,語音壓縮,语音压缩,https://terms.naer.edu.tw/
1284,speech input,話音輸入,语音输入,https://terms.naer.edu.tw/
1285,speech output,語音輸出,语音输出,https://terms.naer.edu.tw/
1286,speech recognition,話音辨識,语音识别,https://terms.naer.edu.tw/
1287,speech signal,語音訊號,语音信号,https://terms.naer.edu.tw/
1288,speech synthesis,話音合成,语音合成,https://terms.naer.edu.tw/
1289,spline,雲規；樣條,样条,https://terms.naer.edu.tw/
1290,split screen,分割螢幕,分屏,https://terms.naer.edu.tw/
1291,spoken command,口說命令,口述命令,https://terms.naer.edu.tw/
1292,spoken menu,口說選項單,口述选单,https://terms.naer.edu.tw/
1293,spoken vocabulary,口說詞彙,口述词表,https://terms.naer.edu.tw/
1294,spoofing,電子欺騙,哄骗【动】,https://terms.naer.edu.tw/
1295,spooling,排存；線上週邊同時作業；週邊同作,假脱机,https://terms.naer.edu.tw/
1296,spreadsheet,試算表,电子表格,https://terms.naer.edu.tw/
1297,square wave,方形波；矩形波；方波,方波,https://terms.naer.edu.tw/
1298,stable state,穩定狀態,稳态,https://terms.naer.edu.tw/
1299,stack,堆疊；疊列；堆疊器,栈,https://terms.naer.edu.tw/
1300,stack pointer,堆疊指標,栈指针,https://terms.naer.edu.tw/
1301,standard ASCII,美國標準資訊交換碼,标准ASCII字符集,https://terms.naer.edu.tw/
1302,Standard Generalized Markup Language,標準通用標示語言,标准通用置标语言,https://terms.naer.edu.tw/
1303,start bit,起始位元,起始位,https://terms.naer.edu.tw/
1304,start-of-frame,框架頭,帧首,https://terms.naer.edu.tw/
1305,startup,起動,启动,https://terms.naer.edu.tw/
1306,statement,敘述；陳述,语句,https://terms.naer.edu.tw/
1307,static allocation,靜態配置,静态分配,https://terms.naer.edu.tw/
1308,static image,靜態影像,静态图像,https://terms.naer.edu.tw/
1309,status,狀態；地位,状态,https://terms.naer.edu.tw/
1310,step,步；步驟,步,https://terms.naer.edu.tw/
1311,storage,儲存，儲存器,存储器,https://terms.naer.edu.tw/
1312,storage,儲存；儲存器,存储,https://terms.naer.edu.tw/
1313,store-and-forward,存放及轉送,存储转发,https://terms.naer.edu.tw/
1314,streaming,串流,流送,https://terms.naer.edu.tw/
1315,stretch,伸展,抻挤【动】,https://terms.naer.edu.tw/
1316,string,字列；字串；串,串,https://terms.naer.edu.tw/
1317,stroke,筆畫；衝程,笔画,https://terms.naer.edu.tw/
1318,structure,結構,结构,https://terms.naer.edu.tw/
1319,structured design,結構化程式設計,结构化设计,https://terms.naer.edu.tw/
1320,style,式樣,样式,https://terms.naer.edu.tw/
1321,style sheet,式樣表單,样式［表］单,https://terms.naer.edu.tw/
1322,subdirectory,子目錄,子目录,https://terms.naer.edu.tw/
1323,submission,提交,提交,https://terms.naer.edu.tw/
1324,subprogram,子程式；次程式；子程序,子程序,https://terms.naer.edu.tw/
1325,subroutine,次常式；副常式,子例程,https://terms.naer.edu.tw/
1326,subscriber,用戶；(電話)用戶；訂購戶,订户,https://terms.naer.edu.tw/
1327,subscript,下標；附標,下标,https://terms.naer.edu.tw/
1328,substitution,替代,代换,https://terms.naer.edu.tw/
1329,substrate,基體；基底,衬底,https://terms.naer.edu.tw/
1330,subtracter,減法器,减法器,https://terms.naer.edu.tw/
1331,suite,套件,套件,https://terms.naer.edu.tw/
1332,summer,加法器,求和器,https://terms.naer.edu.tw/
1333,super-large-scale integration (SLSI),極大型積體,超级大规模集成,https://terms.naer.edu.tw/
1334,superscript,上標,上标,https://terms.naer.edu.tw/
1335,support software,支援軟體,支持软件,https://terms.naer.edu.tw/
1336,suspend,懸置；停止；中止；懸掛；中繼；停話,挂起【动】,https://terms.naer.edu.tw/
1337,swapping,調換,对换,https://terms.naer.edu.tw/
1338,symbolic address,符號位址,符号地址,https://terms.naer.edu.tw/
1339,symbolic language,符號語言,符号语言,https://terms.naer.edu.tw/
1340,sync signal,同步信號,同步信号,https://terms.naer.edu.tw/
1341,synchronization,同步；同步化,同步[化],https://terms.naer.edu.tw/
1342,synchronous protocol,同步協定,同步协议,https://terms.naer.edu.tw/
1343,synchronous transmission,同步傳輸,同步传输,https://terms.naer.edu.tw/
1344,syntax,語法,句法,https://terms.naer.edu.tw/
1345,synthesis,合成；合成(法),合成,https://terms.naer.edu.tw/
1346,synthesizer,合成器；合成裝置,合成器,https://terms.naer.edu.tw/
1347,system administrator; sysadmin,系統管理者,系统管理员,https://terms.naer.edu.tw/
1348,system software,系統軟體,系统软件,https://terms.naer.edu.tw/
1349,table lookup,查表,查表,https://terms.naer.edu.tw/
1350,tabulate,列表,制表【动】,https://terms.naer.edu.tw/
1351,tactile glove,觸覺手套,触觉手套,https://terms.naer.edu.tw/
1352,tag,標籤；鍵,标志,https://terms.naer.edu.tw/
1353,tailgate,跟進,跟进【动】,https://terms.naer.edu.tw/
1354,tap,分接頭,分接头,https://terms.naer.edu.tw/
1355,tape,磁帶,磁带,https://terms.naer.edu.tw/
1356,tape unit,磁帶機,磁带机,https://terms.naer.edu.tw/
1357,target,目標,目标,https://terms.naer.edu.tw/
1358,target computer,靶標計算機,目标计算机,https://terms.naer.edu.tw/
1359,target language,靶語言；目標語言,目标语言,https://terms.naer.edu.tw/
1360,target program,靶標程式；目標程式,目标程序,https://terms.naer.edu.tw/
1361,task,任務,任务,https://terms.naer.edu.tw/
1362,telecommuting,遠程交換,在家办公,https://terms.naer.edu.tw/
1363,telepresence,遙現,遥现,https://terms.naer.edu.tw/
1364,teleprocessing,電傳處理,远程处理【动】,https://terms.naer.edu.tw/
1365,teletext TV,電傳視訊,图文电视,https://terms.naer.edu.tw/
1366,Telnet,遠端登錄；遠端服務、電信網路；TELNET協定(終端機模擬協定),远程登录协议,https://terms.naer.edu.tw/
1367,Tempest,防信息洩漏,防信息泄露,https://terms.naer.edu.tw/
1368,template,模板,模板,https://terms.naer.edu.tw/
1369,tens complement,10之補數,[对]十的补码,https://terms.naer.edu.tw/
1370,terminal,終端機,终端,https://terms.naer.edu.tw/
1371,terminate,終止,端接【动】,https://terms.naer.edu.tw/
1372,terminator,終止器,终结符,https://terms.naer.edu.tw/
1373,test data,測試資料,测试数据,https://terms.naer.edu.tw/
1374,text,正文；本文；電文,文本,https://terms.naer.edu.tw/
1375,text editing,正文編輯,文本编辑,https://terms.naer.edu.tw/
1376,text processing,正文處理,文本处理,https://terms.naer.edu.tw/
1377,text-to-speech conversion,文字至語音轉換,文语转换,https://terms.naer.edu.tw/
1378,third generation language,第三代語言,第三代语言,https://terms.naer.edu.tw/
1379,third-generation computer,第三代計算機,第三代计算机,https://terms.naer.edu.tw/
1380,thrashing,猛移；往復移動,[系统]颠簸,https://terms.naer.edu.tw/
1381,thread,線；穿線；引線,线程,https://terms.naer.edu.tw/
1382,threat,威脅,威胁,https://terms.naer.edu.tw/
1383,threshold,定限；門檻；臨界(值),阈[值],https://terms.naer.edu.tw/
1384,thumbnail,拇指甲,微缩图,https://terms.naer.edu.tw/
1385,tiling,磚式,填片,https://terms.naer.edu.tw/
1386,time and date stamp,時日戳；時間日期戳記,日时戳,https://terms.naer.edu.tw/
1387,time bomb,定時炸彈,定时炸弹,https://terms.naer.edu.tw/
1388,time sharing,分時,分时,https://terms.naer.edu.tw/
1389,time slicing,時間截分,时间分片,https://terms.naer.edu.tw/
1390,timeout,逾時；時限,超时,https://terms.naer.edu.tw/
1391,timer,計時器,计时器,https://terms.naer.edu.tw/
1392,timestamp,時戳；時間戳記,时戳,https://terms.naer.edu.tw/
1393,timing signal,計時信號,定时信号,https://terms.naer.edu.tw/
1394,title bar,標題條,标题条,https://terms.naer.edu.tw/
1395,tone,音調；音；單音；純音；色調,色调,https://terms.naer.edu.tw/
1396,toner,色劑；碳粉,色粉,https://terms.naer.edu.tw/
1397,toolbar,工具列,工具条[栏],https://terms.naer.edu.tw/
1398,toolbox,工具箱,工具箱,https://terms.naer.edu.tw/
1399,toolkit,工具箱；套件,工具箱,https://terms.naer.edu.tw/
1400,top-down programming,自上而下程式設計,自顶向下程序设计,https://terms.naer.edu.tw/
1401,top-level domain name,頂層領域名稱,顶级域名,https://terms.naer.edu.tw/
1402,topic group,主題群組,话题组,https://terms.naer.edu.tw/
1403,topology,拓撲學；布局；拓撲;(網路的)形狀結構,拓扑,https://terms.naer.edu.tw/
1404,touch screen,觸控螢幕,触摸屏,https://terms.naer.edu.tw/
1405,trace,追蹤,[踪]迹,https://terms.naer.edu.tw/
1406,track,磁軌,跟踪【动】,https://terms.naer.edu.tw/
1407,track,磁軌,[声像]轨迹,https://terms.naer.edu.tw/
1408,track,磁軌,[磁]道,https://terms.naer.edu.tw/
1409,transaction,交易；異動,事务[元],https://terms.naer.edu.tw/
1410,transaction processing,異動處理,事务处理,https://terms.naer.edu.tw/
1411,transcribe,轉錄,转录【动】,https://terms.naer.edu.tw/
1412,transfer,轉移；傳送；傳輸；傳遞,传送【动】,https://terms.naer.edu.tw/
1413,transfer rate,傳送率,传送率,https://terms.naer.edu.tw/
1414,transform,變換,变换【动】,https://terms.naer.edu.tw/
1415,translate,翻譯；移位；轉換,翻译【动】,https://terms.naer.edu.tw/
1416,translating,位移,平移,https://terms.naer.edu.tw/
1417,Transmission Control Protocol/Internet Protocol; TCP/IP,傳輸控制協定/網際網路協定,传输控制与网际协议,https://terms.naer.edu.tw/
1418,trap,陷阱,陷阱,https://terms.naer.edu.tw/
1419,trapdoor,陷門,陷门,https://terms.naer.edu.tw/
1420,tree,樹,树,https://terms.naer.edu.tw/
1421,tree structure,樹狀結構,树结构,https://terms.naer.edu.tw/
1422,tributary station,支流站；受控站,支站,https://terms.naer.edu.tw/
1423,trichromatic,三色,三色的【形】,https://terms.naer.edu.tw/
1424,trigger,觸發；觸發器,触发【动】,https://terms.naer.edu.tw/
1425,troubleshoot,故障檢修,故障排查【动】,https://terms.naer.edu.tw/
1426,truncation,修剪,截断,https://terms.naer.edu.tw/
1427,trunk,幹線；中繼線,干线,https://terms.naer.edu.tw/
1428,trusted computer system,可信賴的電腦系統,可信计算机系统,https://terms.naer.edu.tw/
1429,truth table,真值表,真值表,https://terms.naer.edu.tw/
1430,tunneling,透納,隧穿,https://terms.naer.edu.tw/
1431,Turing machine,杜林機,图灵机,https://terms.naer.edu.tw/
1432,turnaround time,轉迴時間,周转时间,https://terms.naer.edu.tw/
1433,twisted pair,雙絞線；絞對線,双绞线,https://terms.naer.edu.tw/
1434,two-address instruction,二址指令,双地址指令,https://terms.naer.edu.tw/
1435,two-dimensional,二維,二维的【形】,https://terms.naer.edu.tw/
1436,two's complement,2補數,[对]二的补码,https://terms.naer.edu.tw/
1437,type,類型；型態,键入【动】,https://terms.naer.edu.tw/
1438,type,類型；型態,[类]型,https://terms.naer.edu.tw/
1439,ubiquitous computing (UC),遍存計算,无处不在的计算,https://terms.naer.edu.tw/
1440,ultra-large-scale integration(ULSI),超大型積體電路,特大规模集成,https://terms.naer.edu.tw/
1441,unary,一元關係；一元的,一元的【形】,https://terms.naer.edu.tw/
1442,uncertainty,不確定性,不确定性,https://terms.naer.edu.tw/
1443,unconditional jump,無條件跳越；無條件跳位,无条件跳转,https://terms.naer.edu.tw/
1444,undelete,取消刪除,恢复所删,https://terms.naer.edu.tw/
1445,underflow,下溢；欠位；低於下限,下溢,https://terms.naer.edu.tw/
1446,underline,底線,下划线【动】,https://terms.naer.edu.tw/
1447,undo,取消；廢除,撤消所做【动】,https://terms.naer.edu.tw/
1448,undock,出塢；駛離碼頭,离坞【动】,https://terms.naer.edu.tw/
1449,Unicode,萬國碼,统一码,https://terms.naer.edu.tw/
1450,Unified Modeling Language; UML,統一模型化語言,统一建模语言,https://terms.naer.edu.tw/
1451,Uniform Resource Identifier; URI,一致資源識別符號,统一资源标识符,https://terms.naer.edu.tw/
1452,union,聯合；聯集；聯盟,联合[号],https://terms.naer.edu.tw/
1453,union,聯合；聯集；聯盟,并,https://terms.naer.edu.tw/
1454,unit,單位；單元；部件；裝置；設備；器,单元,https://terms.naer.edu.tw/
1455,unit test,單元測試,单元测试,https://terms.naer.edu.tw/
1456,Universal Resource Locator; URL,環球資源定位器,统一资源定位地址,https://terms.naer.edu.tw/
1457,universal serial bus; USB,通用序列匯流排；通用串列匯流排,通用串行总线,https://terms.naer.edu.tw/
1458,Universal Time Coordinate (UTC),國際標準時間,世界协调时,https://terms.naer.edu.tw/
1459,UNIX,UNIX作業系統,UNIX 操作系统,https://terms.naer.edu.tw/
1460,up time,順時；開機時間；可操作時間,待用时间,https://terms.naer.edu.tw/
1461,update,更新；修正,更新【动】,https://terms.naer.edu.tw/
1462,upgrade,升級；提高質量,升级【动】,https://terms.naer.edu.tw/
1463,upload,上傳；上載,上载【动】,https://terms.naer.edu.tw/
1464,upward-compatible,向上相容,向上兼容的【形】,https://terms.naer.edu.tw/
1465,user,用戶；使用者,用户,https://terms.naer.edu.tw/
1466,user agent (UA),使用者代理,用户代理,https://terms.naer.edu.tw/
1467,user data,使用者資料,用户数据,https://terms.naer.edu.tw/
1468,user friendly,使用者親和性；用戶滿意介面,[对]用户友好的【形】,https://terms.naer.edu.tw/
1469,user group,用戶群；用戶組,用户组,https://terms.naer.edu.tw/
1470,user interface,使用者介面；用戶介面,用户界面,https://terms.naer.edu.tw/
1471,user manual,使用者手冊,用户手册,https://terms.naer.edu.tw/
1472,user profile,用戶設定檔；用者概況；用戶簡要；用戶特定檔,用户简档,https://terms.naer.edu.tw/
1473,utility program,公用程式；公用常式,实用程序,https://terms.naer.edu.tw/
1474,value,值；價值,值,https://terms.naer.edu.tw/
1475,value added network,加值網路,增值网,https://terms.naer.edu.tw/
1476,variable,變數,变量,https://terms.naer.edu.tw/
1477,verification,驗證,验证,https://terms.naer.edu.tw/
1478,verification test,驗證測試,验证测试,https://terms.naer.edu.tw/
1479,very large scale integration,超大型積體電路,超大规模集成,https://terms.naer.edu.tw/
1480,video compression,視訊壓縮,视频压缩,https://terms.naer.edu.tw/
1481,videodisc,影像磁碟,影碟,https://terms.naer.edu.tw/
1482,view,視野；觀點,视图,https://terms.naer.edu.tw/
1483,virtual,虛擬,虚拟的【形】,https://terms.naer.edu.tw/
1484,virtual memory (VM),虛擬記憶體,虚存,https://terms.naer.edu.tw/
1485,virtual path,虛擬路徑,虚通路,https://terms.naer.edu.tw/
1486,virtual peripheral,虛擬週邊設備,虚拟外设,https://terms.naer.edu.tw/
1487,virtual reality (VR),虛擬實境,虚拟现实,https://terms.naer.edu.tw/
1488,virus,病毒,病毒,https://terms.naer.edu.tw/
1489,visibility,可見性,可见性,https://terms.naer.edu.tw/
1490,vision system,視覺系統,视觉系统,https://terms.naer.edu.tw/
1491,visualization,視覺化,可视化,https://terms.naer.edu.tw/
1492,vocoder,聲碼器；語音編碼器,声码器,https://terms.naer.edu.tw/
1493,voice control,語音控制,话音控制,https://terms.naer.edu.tw/
1494,voice recognition,語音辨識,话音识别,https://terms.naer.edu.tw/
1495,volatile storage,依電性儲存器,易失性存储器,https://terms.naer.edu.tw/
1496,vulnerability,易損性；脆弱度；脆弱性,脆弱点,https://terms.naer.edu.tw/
1497,wafer,晶片；晶元；圓片；大晶片；薄片；干膠片,圆片,https://terms.naer.edu.tw/
1498,wait state,等待狀態,等待状态,https://terms.naer.edu.tw/
1499,walk-through,走查,走查,https://terms.naer.edu.tw/
1500,watchdog timer,監視計時器；看門狗計時器,把关[定时]器,https://terms.naer.edu.tw/
1501,watermark,浮水印,水印,https://terms.naer.edu.tw/
1502,What-You-See-Before-You-Get-It,所得前所見,所见先所得的【形】,https://terms.naer.edu.tw/
1503,white box testing,白箱測試,白盒测试,https://terms.naer.edu.tw/
1504,whiteboard,白板,白板,https://terms.naer.edu.tw/
1505,wildcard character,通配字元；通用字元,通配字符,https://terms.naer.edu.tw/
1506,window,視窗；窗；窗口,窗口,https://terms.naer.edu.tw/
1507,windowing,開視窗,开窗口,https://terms.naer.edu.tw/
1508,Windows,視窗；窗口；視窗作業系統,视窗操作系统,https://terms.naer.edu.tw/
1509,wire-pin printer,針式印表機；點陣印表機,针式打印机,https://terms.naer.edu.tw/
1510,wireless,無線,无线的【形】,https://terms.naer.edu.tw/
1511,wiretapping,搭線,搭窃,https://terms.naer.edu.tw/
1512,wizard,精靈,向导,https://terms.naer.edu.tw/
1513,word,字組,字,https://terms.naer.edu.tw/
1514,word length,字長,字长,https://terms.naer.edu.tw/
1515,word processing,文字處理,字处理,https://terms.naer.edu.tw/
1516,workstation,工作站,工作站,https://terms.naer.edu.tw/
1517,worm,蟲,蠕虫,https://terms.naer.edu.tw/
1518,wraparound,環繞；回歸；裹包,绕回,https://terms.naer.edu.tw/
1519,write,寫,写【动】,https://terms.naer.edu.tw/
1520,write head,寫入頭,写[磁]头,https://terms.naer.edu.tw/
1521,write protection,寫保護,防写[器],https://terms.naer.edu.tw/
1522,write-many,多次寫入,多次写的【形】,https://terms.naer.edu.tw/
1523,write-once,單次寫入,一次写的【形】,https://terms.naer.edu.tw/
1524,WYSIWYG,所見即所得,所见即所得的【形】,https://terms.naer.edu.tw/
1525,XML,可延伸標示語言,可扩展置标语言,https://terms.naer.edu.tw/
1526,XOR gate,互斥或閘,“异”门,https://terms.naer.edu.tw/
1527,yellow pages,黃頁；黃頁(分類)簿；電話號碼簿之非住宅分類部份,黄页,https://terms.naer.edu.tw/
1528,zero out,零化,置零【动】,https://terms.naer.edu.tw/
1529,zero suppression,消零；零抑制,消零,https://terms.naer.edu.tw/
1530,zerofill,填零,填零【动】,https://terms.naer.edu.tw/
1531,zombie computer,殭屍電腦,“蛇神”机,https://terms.naer.edu.tw/
1532,zooming,調焦,变焦,https://terms.naer.edu.tw/
