序號,英文名稱,中文名稱,中國大陸譯名,來源網站
2425,spatial mechanism,空間機構,空间机构,https://terms.naer.edu.tw/
2426,spatter,焊濺物,飞溅,https://terms.naer.edu.tw/
2427,special bus,專用客車,专用客车,https://terms.naer.edu.tw/
2428,special casting process,特別鑄造法,特种铸造,https://terms.naer.edu.tw/
2429,special construction special purpose vehicle,特種結構專用作業汽車,特种结构专用作业汽车,https://terms.naer.edu.tw/
2430,special construction vehicle,特種結構汽車,特种结构汽车,https://terms.naer.edu.tw/
2431,special drawbar trailer,專用牽引桿掛車,专用牵引杆挂车,https://terms.naer.edu.tw/
2432,special fixture,特殊夾具；專用夾具,专用夹具,https://terms.naer.edu.tw/
2433,special goods box/stake truck,倉柵式專用運輸貨車,仓栅式专用运输汽车,https://terms.naer.edu.tw/
2434,special goods tipper,專用自卸作業汽車,专用自卸作业汽车,https://terms.naer.edu.tw/
2435,special helical spring,特殊螺旋彈簧,异形螺旋弹簧,https://terms.naer.edu.tw/
2436,special purpose box/stake truck,倉柵式專用運輸貨車,仓栅式专用作业汽车,https://terms.naer.edu.tw/
2437,special purpose crane/lift truck,特殊起重舉升貨車,起重举升专用作业汽车,https://terms.naer.edu.tw/
2438,special purpose die,特殊用途模具,专用模,https://terms.naer.edu.tw/
2439,special purpose fan,專用通風機,专用通风机,https://terms.naer.edu.tw/
2440,special purpose machine tool,專用機床,专用机床,https://terms.naer.edu.tw/
2441,special purpose passenger car,專用客車,专用乘用车,https://terms.naer.edu.tw/
2442,special purpose tanker,罐式專用作業汽車,罐式专用作业汽车,https://terms.naer.edu.tw/
2443,special purpose van,專用箱車,厢式专用作业汽车,https://terms.naer.edu.tw/
2444,special purpose vehicle,專用汽車,专用汽车,https://terms.naer.edu.tw/
2445,special semi-trailer,專用半掛車,专用半挂车,https://terms.naer.edu.tw/
2446,specialized goods crane/lift truck,起重舉升專用運輸貨車,起重举升专用运输汽车,https://terms.naer.edu.tw/
2447,specialized goods special construction vehicle,特種結構專用運輸汽車,特种结构专用运输汽车,https://terms.naer.edu.tw/
2448,specialized goods tanker,罐式專用運輸汽車,罐式专用运输汽车,https://terms.naer.edu.tw/
2449,specialized goods tipper,專用自卸運輸汽車,专用自卸运输汽车,https://terms.naer.edu.tw/
2450,specialized goods van,廂式專用運輸汽車,厢式专用运输汽车,https://terms.naer.edu.tw/
2451,specialized machine tool,特殊機床,专门化机床,https://terms.naer.edu.tw/
2452,spectrograph,攝譜儀；光譜儀,摄谱仪,https://terms.naer.edu.tw/
2453,spectrophotometer,分光光度計；光譜儀,分光光度计,https://terms.naer.edu.tw/
2454,spectroscope,分光鏡,看谱镜,https://terms.naer.edu.tw/
2455,spectrum analyzer,頻譜分析儀；析譜儀；光譜分析儀；波譜分析儀；光譜分析器；能譜分析器；頻譜分析器；析譜器,频谱分析仪,https://terms.naer.edu.tw/
2456,Speech recognition,話音辨識,语音识别,https://terms.naer.edu.tw/
2457,Speech recognition system,話音辨識系統,语音识别系统,https://terms.naer.edu.tw/
2458,speed changing,變速,变速,https://terms.naer.edu.tw/
2459,speed control valve,速度控制閥,调速阀,https://terms.naer.edu.tw/
2460,Speed feedback,速度反饋,速度反馈,https://terms.naer.edu.tw/
2461,speed regulator,調速器,调速器,https://terms.naer.edu.tw/
2462,sphere-pin pair,球銷對,球销副,https://terms.naer.edu.tw/
2463,sphere-trough pair,球槽對,球槽副,https://terms.naer.edu.tw/
2464,spherical mirror,球面鏡,球面镜,https://terms.naer.edu.tw/
2465,spherical pair,球面對,球面副,https://terms.naer.edu.tw/
2466,spheroidal graphite cast iron,球〔狀石〕黑鑄鐵,球墨铸铁,https://terms.naer.edu.tw/
2467,spherometer,球面量徑計,球径仪,https://terms.naer.edu.tw/
2468,spindle speed,心軸速率,主轴转速,https://terms.naer.edu.tw/
2469,spinning,旋轉；旋壓成形；精紡；暈眩,旋压,https://terms.naer.edu.tw/
2470,spinning machine,紡紗機，紡絲機， 繞線圈機。,旋压机,https://terms.naer.edu.tw/
2471,spinning roller,旋轉滾輪,旋轮,https://terms.naer.edu.tw/
2472,spirit level,酒精水平儀；氣泡水平儀,气泡式水准仪,https://terms.naer.edu.tw/
2473,spiroid,錐蝸桿,锥蜗杆,https://terms.naer.edu.tw/
2474,spiroid gear,錐蝸齒輪,锥蜗轮,https://terms.naer.edu.tw/
2475,spiroid gear pair,錐蝸齒輪對,锥蜗杆副,https://terms.naer.edu.tw/
2476,sponge powder,海綿粉,海绵粉,https://terms.naer.edu.tw/
2477,spool valve,線軸閥；短管閥,滑阀,https://terms.naer.edu.tw/
2478,"sport utility vehicle, SUV",運動型多用途車,运动型多功能汽车,https://terms.naer.edu.tw/
2479,spouted bed dryer,噴流層乾燥機,喷动式干燥机,https://terms.naer.edu.tw/
2480,Spray robot,噴塗機器人,喷涂机器人,https://terms.naer.edu.tw/
2481,sprayer,噴霧器；噴霧機；噴漆器,喷雾机,https://terms.naer.edu.tw/
2482,spreader stoker,播散加煤機,抛煤机,https://terms.naer.edu.tw/
2483,spring,彈簧；水源,弹簧,https://terms.naer.edu.tw/
2484,spring braking system,彈簧制動系統,弹簧制动系,https://terms.naer.edu.tw/
2485,spring power hammer,彈簧錘,弹簧锤,https://terms.naer.edu.tw/
2486,spring-loaded clutch,彈簧壓緊式離合器,弹簧压紧式离合器,https://terms.naer.edu.tw/
2487,sprinkling machine,噴水器,喷灌机,https://terms.naer.edu.tw/
2488,sprue cutter,澆帽口切斷機,开浇口机,https://terms.naer.edu.tw/
2489,sputtering,濺射,溅射,https://terms.naer.edu.tw/
2490,square wave polarograph,方波極譜儀,方波极谱仪,https://terms.naer.edu.tw/
2491,squeezing ramming,壓實,压实,https://terms.naer.edu.tw/
2492,Stability criterion,穩定性判則；穩性判據；穩定準則；穩定(性)評價,稳定性判据,https://terms.naer.edu.tw/
2493,Stability theory,穩定性理論,稳定性理论,https://terms.naer.edu.tw/
2494,stacker,堆集機；承接座,堆料机,https://terms.naer.edu.tw/
2495,stacking crane,堆疊起重機,堆垛起重机,https://terms.naer.edu.tw/
2496,stage vehicle,舞臺車,舞台车,https://terms.naer.edu.tw/
2497,stamping,衝壓成形；列印；衝鍛；打印；衝印；搗碎；戳記；印花；衝片；衝壓件；衝壓；加封；蓋印,冲压,https://terms.naer.edu.tw/
2498,stamping die,鍛模,冲模,https://terms.naer.edu.tw/
2499,standard dynamometer,標準測力計,标准测力仪,https://terms.naer.edu.tw/
2500,standard microphone,標準傳聲器；標準話筒；標準麥克風,标准传声器,https://terms.naer.edu.tw/
2501,standard resistor,標準電阻[器],标准电阻,https://terms.naer.edu.tw/
2502,standard self inductor,標準自感器,标准自感器,https://terms.naer.edu.tw/
2503,standard tolerance,標準公差,标准公差,https://terms.naer.edu.tw/
2504,standard tolerance unit,公差單位,公差单位,https://terms.naer.edu.tw/
2505,standard torquemeter,標準扭矩計,标准扭矩仪,https://terms.naer.edu.tw/
2506,standard torquer,標準扭矩機,扭矩标准机,https://terms.naer.edu.tw/
2507,static balance of rotor,轉子的靜態均衡；轉子的靜態平衡,转子的静平衡,https://terms.naer.edu.tw/
2508,static load,靜負載；靜態負載,静载荷,https://terms.naer.edu.tw/
2509,static measurement,靜態測定,静态测量,https://terms.naer.edu.tw/
2510,station wagon,旅行車,旅行车,https://terms.naer.edu.tw/
2511,stationary boiler,固定鍋爐,固定式锅炉,https://terms.naer.edu.tw/
2512,Statistical pattern recognition,統計型樣識別,统计模式识别,https://terms.naer.edu.tw/
2513,steam boiler,蒸汽鍋爐,蒸汽锅炉,https://terms.naer.edu.tw/
2514,steam pump,汽動泵,蒸汽泵,https://terms.naer.edu.tw/
2515,steam trap,留汽除水閘,疏水阀,https://terms.naer.edu.tw/
2516,steam turbine,蒸汽渦輪機,汽轮机,https://terms.naer.edu.tw/
2517,steam type tea blancher,茶葉蒸青機,蒸青机,https://terms.naer.edu.tw/
2518,steel bar cold drawing machine,鋼筋冷拉機,钢筋（丝）冷拔机,https://terms.naer.edu.tw/
2519,steel bar cold-drawing machine,鋼筋冷拉機,钢筋冷拉机,https://terms.naer.edu.tw/
2520,steel bar forming machine,鋼筋成型機,钢筋成型机,https://terms.naer.edu.tw/
2521,steel bar header,鋼筋鍛頭機,钢筋镦头机,https://terms.naer.edu.tw/
2522,steel bar rust cleaner,鋼筋除鏽機,钢筋除锈机,https://terms.naer.edu.tw/
2523,steel bar straightening machine,鋼筋矯直機,钢筋调直机,https://terms.naer.edu.tw/
2524,steel bar thread making machine,鋼棒螺紋成型機,钢筋螺纹成型机,https://terms.naer.edu.tw/
2525,steel plate die,鋼板模具,夹板模,https://terms.naer.edu.tw/
2526,steel reinforced-bar processing machinery,鋼筋加工機械,钢筋加工机械,https://terms.naer.edu.tw/
2527,steel strip die,鋼帶模,钢带模,https://terms.naer.edu.tw/
2528,steering axle beam,轉向軸樑,转向桥,https://terms.naer.edu.tw/
2529,steering clutch,轉向離合器,转向离合器,https://terms.naer.edu.tw/
2530,steering knuckle,轉向關結,转向节,https://terms.naer.edu.tw/
2531,steering system,轉向系統,转向系,https://terms.naer.edu.tw/
2532,steering wheel,方向盤，駕駛盤，轉向輪,转向盘,https://terms.naer.edu.tw/
2533,stem liquid-in-glass thermometer,桿式玻璃液體溫度計,棒式玻璃温度计,https://terms.naer.edu.tw/
2534,step,階級；階段；踏梯；分水階；級；踏板；步驟,工步,https://terms.naer.edu.tw/
2535,step transmission,步進傳動,有级变速,https://terms.naer.edu.tw/
2536,stereo microscope,立體顯微鏡,体视显微镜,https://terms.naer.edu.tw/
2537,stereometric camera,立體量測攝影機,立体量测摄影机,https://terms.naer.edu.tw/
2538,stereoplotter,立體測圖儀,立体测图仪,https://terms.naer.edu.tw/
2539,sterilizing vehicle,消毒車,消毒车,https://terms.naer.edu.tw/
2540,stirring plate dryer,擋板式乾燥機,挡板式干燥机,https://terms.naer.edu.tw/
2541,Stochastic control theory,隨機控制理論,随机控制理论,https://terms.naer.edu.tw/
2542,stoker-fired boiler,爐排鍋爐,层燃锅炉,https://terms.naer.edu.tw/
2543,stop,觸止；停止；止擋,挡块,https://terms.naer.edu.tw/
2544,stop valve,止閥；止水閥；阻塞閥；停止閥,截止阀,https://terms.naer.edu.tw/
2545,storage pump,蓄能泵,蓄能泵,https://terms.naer.edu.tw/
2546,straight sided axial worm,軸向直廓蝸桿；阿基米德圓柱蝸桿,阿基米德蜗杆,https://terms.naer.edu.tw/
2547,straight-through valve,直通式閥,直通式阀,https://terms.naer.edu.tw/
2548,straightening,矯直,矫直,https://terms.naer.edu.tw/
2549,strain gauge transducer,應變（計）式傳感器,应变[计]式传感器,https://terms.naer.edu.tw/
2550,strain hardening,應變硬化,加工硬化,https://terms.naer.edu.tw/
2551,strain measuring instrument,應變測量儀器,应变测量仪器,https://terms.naer.edu.tw/
2552,street sprinkler,灑水車,洒水车,https://terms.naer.edu.tw/
2553,stretch forming,拉伸成形,拉形,https://terms.naer.edu.tw/
2554,stretching machine,拉伸機,拉形机,https://terms.naer.edu.tw/
2555,strike-off,刮砂,刮砂,https://terms.naer.edu.tw/
2556,striking,對地攻擊，衝擊,引弧,https://terms.naer.edu.tw/
2557,strip,帶狀物；條；板條,带料,https://terms.naer.edu.tw/
2558,strip machine for famous tea,茗茶理條機,名茶理条机,https://terms.naer.edu.tw/
2559,stripping,拆卸；清除表面；起模脫色；剝除；收艙,起模,https://terms.naer.edu.tw/
2560,Structural pattern recognition,結構型樣辨識,结构模式识别,https://terms.naer.edu.tw/
2561,stud welding,嵌柱熔接；柱銲,螺柱焊,https://terms.naer.edu.tw/
2562,subcooler,低溫冷卻器,过冷器,https://terms.naer.edu.tw/
2563,subcritical pressure steam turbine,亞臨界壓力汽輪機,亚临界汽轮机,https://terms.naer.edu.tw/
2564,submerged arc welding,潛弧銲；潛熔銲,埋弧焊,https://terms.naer.edu.tw/
2565,submerged arc welding machine,潛孤銲機,埋弧焊机,https://terms.naer.edu.tw/
2566,submergible motor pump,沈水式電動泵,潜液电泵,https://terms.naer.edu.tw/
2567,substitution method of measurement,量測替代法,替代测量法,https://terms.naer.edu.tw/
2568,suction casting,減壓鑄造,真空吸铸,https://terms.naer.edu.tw/
2569,suction-type excrement tanker,吸糞車,吸粪车,https://terms.naer.edu.tw/
2570,suction-type sewer scavenger,吸汙車,吸污车,https://terms.naer.edu.tw/
2571,summation instrument,總和儀表,总和仪表,https://terms.naer.edu.tw/
2572,super-high-pressure boiler,超高壓鍋爐,超高压锅炉,https://terms.naer.edu.tw/
2573,super-high-pressure steam turbine,超高壓汽輪機,超高压汽轮机,https://terms.naer.edu.tw/
2574,supercharged boiler,增壓鍋爐,增压锅炉,https://terms.naer.edu.tw/
2575,supercharged engine,增壓引擎,增压发动机,https://terms.naer.edu.tw/
2576,supercritical pressure steam turbine,超臨界壓力汽輪機,超临界汽轮机,https://terms.naer.edu.tw/
2577,superfinishing,超級光製,超精加工,https://terms.naer.edu.tw/
2578,superheated steam dryer,過熱蒸汽乾燥機,过热蒸汽干燥机,https://terms.naer.edu.tw/
2579,superplastic forming,超塑性成形,超塑成形,https://terms.naer.edu.tw/
2580,superplasticity,超塑性,超塑性,https://terms.naer.edu.tw/
2581,superposed steam turbine,前置式汽輪機,前置式汽轮机,https://terms.naer.edu.tw/
2582,supersonic forming,超音速成形,超声成形,https://terms.naer.edu.tw/
2583,supply apparatus,供給儀器；電源儀器,电源装置,https://terms.naer.edu.tw/
2584,surface acoustic wave transducer,表面聲波轉換器,声表面波传感器,https://terms.naer.edu.tw/
2585,surface active agent,表面活性劑；介面活劑；界面活性劑,表面活性剂,https://terms.naer.edu.tw/
2586,surface alloying,表面合金化,表面合金化,https://terms.naer.edu.tw/
2587,surface analysis,表面分析,表面分析,https://terms.naer.edu.tw/
2588,surface condition,表面條件,表面调整,https://terms.naer.edu.tw/
2589,surface engineering,表面工程,表面工程,https://terms.naer.edu.tw/
2590,surface grinding machine,表面磨床,平面磨床,https://terms.naer.edu.tw/
2591,surface milling machine,表面銑床,平面铣床,https://terms.naer.edu.tw/
2592,surface modification,表面改質,表面改性,https://terms.naer.edu.tw/
2593,surface pretreatment,表面預處理,表面预处理,https://terms.naer.edu.tw/
2594,surface roughness transducer,表面粗糙度傳感器,表面粗糙度传感器,https://terms.naer.edu.tw/
2595,surface thermometer,表面溫度計；貼附溫度計；海面溫度計,表面温度计,https://terms.naer.edu.tw/
2596,surfacing,鋪面；平面切削；表面加工,堆焊,https://terms.naer.edu.tw/
2597,suspension dryer,懸浮式乾燥機,悬浮式干燥机,https://terms.naer.edu.tw/
2598,suspension spring,懸弔彈簧,吊丝,https://terms.naer.edu.tw/
2599,suspension theodolite,懸式經緯儀,悬式经纬仪,https://terms.naer.edu.tw/
2600,suspension-fired boiler,懸浮燃煤鍋爐,室燃锅炉,https://terms.naer.edu.tw/
2601,swabbing,抹拭,刷水,https://terms.naer.edu.tw/
2602,swaging,擠擊 ; 擠鍛 ; 型鍛；錘打；模鍛；鍛造,拔长,https://terms.naer.edu.tw/
2603,swash-plate compressor,斜盤式壓縮機,斜盘式压缩机,https://terms.naer.edu.tw/
2604,sweating,出汗；軟焊,发汗,https://terms.naer.edu.tw/
2605,sweeper truck,清掃車,扫路车,https://terms.naer.edu.tw/
2606,swept-body dump truck,車斗可傾卸式卡車,车厢可卸式汽车,https://terms.naer.edu.tw/
2607,swept-body refuse collector,擺體式廢棄物收集車,摆臂式垃圾车,https://terms.naer.edu.tw/
2608,swept-body tipper,擺體式傾卸車,摆臂式自装卸车,https://terms.naer.edu.tw/
2609,symmetrically  balanced compressor,對稱均衡壓縮機,对称平衡型压缩机,https://terms.naer.edu.tw/
2610,synchronous belt drive,同步皮帶驅動,同步带传动,https://terms.naer.edu.tw/
2611,synthetic sand,合成砂,合成砂,https://terms.naer.edu.tw/
2612,systematic error,系統誤差,系统误差,https://terms.naer.edu.tw/
2613,T joint,T型接合；T形接頭；三通管接,T形接头,https://terms.naer.edu.tw/
2614,T-type boiler,T型鍋爐,T型锅炉,https://terms.naer.edu.tw/
2615,tabular drawing,列表圖,表格图,https://terms.naer.edu.tw/
2616,tacheometer,光學測距儀；準距計,快速测距仪,https://terms.naer.edu.tw/
2617,tachometer,轉速表；轉速計,转速表,https://terms.naer.edu.tw/
2618,tack welding,定位點熔接；暫時固定熔接,定位焊,https://terms.naer.edu.tw/
2619,tamper,搗緊機,夯锤,https://terms.naer.edu.tw/
2620,tandem compound steam turbine,串接複式汽輪機,单轴汽轮机,https://terms.naer.edu.tw/
2621,tangential-fired boiler,切向燃煤鍋爐,切向燃烧锅炉,https://terms.naer.edu.tw/
2622,tanker，tank vehicle,加油機；油輪,罐式汽车,https://terms.naer.edu.tw/
2623,tap,螺絲攻；分接頭；型砧,丝锥,https://terms.naer.edu.tw/
2624,tap density,敲緊密度,振实密度,https://terms.naer.edu.tw/
2625,tap wrench,螺絲攻扳手,铰杠,https://terms.naer.edu.tw/
2626,tapping machine,攻螺絲機；攻牙機。,攻丝机,https://terms.naer.edu.tw/
2627,tea drifting-sifting machine,茶葉漂流篩分機,茶叶飘筛机,https://terms.naer.edu.tw/
2628,tea plane-surface round sifter,茶葉平面圓篩機,茶叶平面圆筛机,https://terms.naer.edu.tw/
2629,tea polishing machine,茶葉拋光機,茶叶车色机,https://terms.naer.edu.tw/
2630,tea re-roasting machine,茶葉再烘焙機,茶叶复炒机,https://terms.naer.edu.tw/
2631,tea roasting machine for crooked fur type,曲毫茶烘焙機,曲毫茶炒制机,https://terms.naer.edu.tw/
2632,tea roasting machine for pin-type,針型焙茶機,针形茶炒制机,https://terms.naer.edu.tw/
2633,tea spiral-vibration sifting machine,茶葉螺旋振動篩分機,茶叶旋振筛分机,https://terms.naer.edu.tw/
2634,tea twisting machine,茶撚線機,茶叶揉捻机,https://terms.naer.edu.tw/
2635,tea vibrating-sifting machine,茶葉抖篩機,茶叶抖筛机,https://terms.naer.edu.tw/
2636,teeming,澆注,点冒口,https://terms.naer.edu.tw/
2637,Telemanipulator,遙控操作器,遥控操作器,https://terms.naer.edu.tw/
2638,Telemanipulator,遙控操作器,遥控操作器,https://terms.naer.edu.tw/
2639,telemetering instrument,遙測儀器,遥测仪器仪表,https://terms.naer.edu.tw/
2640,Teleoperator,遙控操作機；遙控操動器；遙控者,远距离操作器,https://terms.naer.edu.tw/
2641,Telerobot,遥控機器人,遥控机器人,https://terms.naer.edu.tw/
2642,Telescience,遙距科學,遥科学,https://terms.naer.edu.tw/
2643,temperature regulator ；thermoregulator,溫度調節器,温度调节器,https://terms.naer.edu.tw/
2644,temperature transducer,溫度變能器,温度传感器,https://terms.naer.edu.tw/
2645,template die,模板模具,夹板模,https://terms.naer.edu.tw/
2646,tension spring,拉伸彈簧,张丝,https://terms.naer.edu.tw/
2647,terrain-machine system,地形機系統,地面机器系统,https://terms.naer.edu.tw/
2648,terrestrial camera,地面攝影機,地面量测摄影机,https://terms.naer.edu.tw/
2649,test pump,試驗用泵,试压泵,https://terms.naer.edu.tw/
2650,theodolite,經緯儀,经纬仪,https://terms.naer.edu.tw/
2651,Theorem proving,定理證明,定理证明,https://terms.naer.edu.tw/
2652,Theorem proving,定理證明,定理验证,https://terms.naer.edu.tw/
2653,theory of large scale system,大系統理論,大系统理论,https://terms.naer.edu.tw/
2654,theory of mechanisms,機構學(mechanism),机构学,https://terms.naer.edu.tw/
2655,thermal analysis instrument,熱分析儀器,热分析仪器,https://terms.naer.edu.tw/
2656,thermal cones,溫度錐,温度锥,https://terms.naer.edu.tw/
2657,thermal cutting,熱割削,热切割,https://terms.naer.edu.tw/
2658,thermal quantity transducer,熱量傳感器,热学量传感器,https://terms.naer.edu.tw/
2659,thermal reactor,熱中子反應器,热反应器,https://terms.naer.edu.tw/
2660,thermal wedge,熱楔,热楔,https://terms.naer.edu.tw/
2661,thermit reaction,鋁熱作用；鋁熱反應；鋁熱劑法,热剂反应,https://terms.naer.edu.tw/
2662,thermit welding,發熱熔接法；鋁熱熔接法,热剂焊,https://terms.naer.edu.tw/
2663,thermoacoustimetry apparatus,熱傳聲儀,热传声仪,https://terms.naer.edu.tw/
2664,thermocouple instrument,熱電偶儀表,热[电]偶式仪表,https://terms.naer.edu.tw/
2665,thermoelectric sensor,熱電式感測器,热电式传感器,https://terms.naer.edu.tw/
2666,thermoelectric thermometer,熱電溫度計,热电温度计,https://terms.naer.edu.tw/
2667,thermoelectric thermometry,熱電測溫術,热电测温法,https://terms.naer.edu.tw/
2668,thermoluminescence apparatus,熱發光儀,热发光仪,https://terms.naer.edu.tw/
2669,thermomagnetometry apparatus,熱磁儀,热磁仪,https://terms.naer.edu.tw/
2670,thermometer,溫度計,温度计,https://terms.naer.edu.tw/
2671,thermomicroscopy apparatus,熱顯微儀,热显微仪,https://terms.naer.edu.tw/
2672,thermophotometry apparatus,熱光儀,热光度仪,https://terms.naer.edu.tw/
2673,thermophotometry apparatus,熱光儀,热光仪,https://terms.naer.edu.tw/
2674,thermorefractometry apparatus,熱折射儀,热折射仪,https://terms.naer.edu.tw/
2675,thermosonimetry apparatus,熱發聲儀,热发声仪,https://terms.naer.edu.tw/
2676,thermospectrometry apparatus,熱光譜儀,热光谱仪,https://terms.naer.edu.tw/
2677,thermovision,熱視覺,热像仪,https://terms.naer.edu.tw/
2678,thickness meter,厚度計,厚度计,https://terms.naer.edu.tw/
2679,thickness transducer,厚度轉換器,厚度传感器,https://terms.naer.edu.tw/
2680,third angle method,第三角法,第三角画法,https://terms.naer.edu.tw/
2681,thread rolling,螺紋滾製,滚丝,https://terms.naer.edu.tw/
2682,threading die,螺紋模,板牙,https://terms.naer.edu.tw/
2683,threading machine,螺紋機,螺纹加工机床,https://terms.naer.edu.tw/
2684,three needles,三針,三针,https://terms.naer.edu.tw/
2685,three-step controller,三步控制器,三位控制器,https://terms.naer.edu.tw/
2686,Three-term control,三項控制,三项控制,https://terms.naer.edu.tw/
2687,three-terminal measurement,三端量測,三端测量,https://terms.naer.edu.tw/
2688,three-way valve,三通閥；三向閥,三通式阀,https://terms.naer.edu.tw/
2689,throttle,節流；節流閥；油門,节气门,https://terms.naer.edu.tw/
2690,throttle valve,節流閥,节流阀,https://terms.naer.edu.tw/
2691,throttle valve,節流閥,节流阀,https://terms.naer.edu.tw/
2692,throw away tip,折疊式刀片,可转位刀片,https://terms.naer.edu.tw/
2693,thruster,推力裝置,顶拔器,https://terms.naer.edu.tw/
2694,Time optimal control,時間最優控制,时间最佳控制,https://terms.naer.edu.tw/
2695,time schedule controller,時間排程控制器；時程控制器,时序控制器,https://terms.naer.edu.tw/
2696,time-shared control,分時控制,分时控制,https://terms.naer.edu.tw/
2697,Time-sharing control,分時控制,分时控制,https://terms.naer.edu.tw/
2698,tip,端；梢；傾斜；傾卸；翼尖；提示,刀片,https://terms.naer.edu.tw/
2699,title block,標題；標題欄,标题栏,https://terms.naer.edu.tw/
2700,tolerance grade,公差等級,公差等级,https://terms.naer.edu.tw/
2701,tolerance on fit,配合公差,配合公差,https://terms.naer.edu.tw/
2702,tolerance zone,公差區,公差带,https://terms.naer.edu.tw/
2703,tool,工具；刀具,工具,https://terms.naer.edu.tw/
2704,tool axis,刀具軸線,刀具轴线,https://terms.naer.edu.tw/
2705,tool bore,刀具孔,刀孔,https://terms.naer.edu.tw/
2706,tool grinding machine,刀具磨床,工具磨床,https://terms.naer.edu.tw/
2707,tool life,工具壽命,刀具寿命,https://terms.naer.edu.tw/
2708,tool retracting,退刀,退刀,https://terms.naer.edu.tw/
2709,tooling,工具準備,工艺装备,https://terms.naer.edu.tw/
2710,top view,俯視圖,俯视图,https://terms.naer.edu.tw/
2711,toroid worm gear pair，enveloping worm gear pair,環面蝸桿對,环面蜗杆副,https://terms.naer.edu.tw/
2712,torque transducer,轉矩轉換器；轉矩換能器,力矩传感器,https://terms.naer.edu.tw/
2713,tosecan,劃針(盤)；劃線盤,划线盘,https://terms.naer.edu.tw/
2714,total immersion thermometer,全浸溫度計,全浸温度计,https://terms.naer.edu.tw/
2715,total radiation thermometry,全輻射測溫法,全辐射测温法,https://terms.naer.edu.tw/
2716,touring coach,旅遊車,旅游客车,https://terms.naer.edu.tw/
2717,tow truck,拖吊車,清障车,https://terms.naer.edu.tw/
2718,tower boiler,塔式鍋爐,塔式锅炉,https://terms.naer.edu.tw/
2719,tower crane,塔式起重機,塔式起重机,https://terms.naer.edu.tw/
2720,towing tractor,曳引機,牵引车,https://terms.naer.edu.tw/
2721,TR forging,TR鍛造；TR鍛件,TR锻造,https://terms.naer.edu.tw/
2722,traced drawing,描圖,底图,https://terms.naer.edu.tw/
2723,tracked enginner,工程車,工程车,https://terms.naer.edu.tw/
2724,"traction clutch, main clutch",主離合器,主离合器,https://terms.naer.edu.tw/
2725,tractive chain conveyor,牽引鏈輸送機,牵引链输送机,https://terms.naer.edu.tw/
2726,tractive performance,牽引性能,牵引性能,https://terms.naer.edu.tw/
2727,tractor,曳引機；拉進式飛機；拉型拖船,拖拉机,https://terms.naer.edu.tw/
2728,tractor-mounted sprinkling machine,曳引機加掛式噴灑機,拖拉机悬挂式喷灌机,https://terms.naer.edu.tw/
2729,trailer,拖車,挂车,https://terms.naer.edu.tw/
2730,trailer towing vehicle,牽引汽車,全挂牵引车,https://terms.naer.edu.tw/
2731,transfer,轉機，轉換，轉移,转移,https://terms.naer.edu.tw/
2732,transfer die,自送聯製模,自动模,https://terms.naer.edu.tw/
2733,transfer impedance,傳遞阻抗,传递阻抗,https://terms.naer.edu.tw/
2734,transfer line of modular machine，automatic production line of modular machine,模組機自動生產線,组合机床自动线,https://terms.naer.edu.tw/
2735,transfer machine,自送聯製模機；輸送機,自动生产线,https://terms.naer.edu.tw/
2736,transfer mobility,傳遞動性,传递导纳,https://terms.naer.edu.tw/
2737,transfer moulding,轉送模製[法],传递模,https://terms.naer.edu.tw/
2738,transformer bridge,變壓器電橋,变压器电桥,https://terms.naer.edu.tw/
2739,Translation automata,翻譯自動機,翻译自动机,https://terms.naer.edu.tw/
2740,translation line move sprinkling machine,平移式噴灑機,平移式喷灌机,https://terms.naer.edu.tw/
2741,transmission,傳達；傳遞；輸送；傳動；變速,变速箱,https://terms.naer.edu.tw/
2742,transmission chain,傳動鏈,传动链,https://terms.naer.edu.tw/
2743,transmission device,傳動裝置,传能装置,https://terms.naer.edu.tw/
2744,transmission ratio,傳動比，傳輸比，速比，透射比,传动比,https://terms.naer.edu.tw/
2745,transmission system,傳動系統,传动系,https://terms.naer.edu.tw/
2746,transpassive state,過鈍態,过钝态,https://terms.naer.edu.tw/
2747,transplanter,移植機,旱作秧苗栽植机,https://terms.naer.edu.tw/
2748,transporting tractor,運輸拖拉機,运输型拖拉机,https://terms.naer.edu.tw/
2749,travel,行程,行程,https://terms.naer.edu.tw/
2750,traveller sprinkling irrigation machine,絞盤式噴灌機,绞盘式喷灌机,https://terms.naer.edu.tw/
2751,tree sprinkling tanker,樹灑油輪,绿化喷洒车,https://terms.naer.edu.tw/
2752,trencher,掘溝機,挖沟机,https://terms.naer.edu.tw/
2753,trepanning drill,留心鑽,套料钻,https://terms.naer.edu.tw/
2754,trial closing,試合模,验型,https://terms.naer.edu.tw/
2755,tribology,摩潤學,摩擦学,https://terms.naer.edu.tw/
2756,trim die,整修模,整修模,https://terms.naer.edu.tw/
2757,trimming die,整修模,切边模,https://terms.naer.edu.tw/
2758,tripper,跳動裝置；輸送帶卸礦裝置 ; 卸礦機；卸料裝置；斷路裝置；跳脫機構；分離機構,卸料车,https://terms.naer.edu.tw/
2759,trolley bus,無軌電車,无轨电车,https://terms.naer.edu.tw/
2760,trolley sprinkling machine,手推車式噴灑機,手推车式喷灌机,https://terms.naer.edu.tw/
2761,truck mixer,車裝混合機,搅拌输送车,https://terms.naer.edu.tw/
